,url,region,price,type,sqfeet,beds,baths,cats_allowed,dogs_allowed,smoking_allowed,wheelchair_access,electric_vehicle_charge,comes_furnished,laundry_options,parking_options,image_url,description,lat,long,state
339590,https://martinsburg.craigslist.org/apa/d/ranson-stainless-steel-appliances/7040244959.html,eastern panhandle,1504,apartment,1136,3,2.0,1,1,1,0,0,0,w/d in unit,,https://images.craigslist.org/00B0B_hqTPhZnw9zL_600x450.jpg,"Experience relaxed sophistication in our thoughtfully designed community!  Beautiful three bedroom apartment featuring two baths, full sized washer and dryer and chef inspired kitchen.   VIEW OUR WEBSITE:  http://www.jeffersoncrossingapts.com/floorplans.aspx  Jefferson Crossing, managed by Gates Hudson 55 Pimlico Dr Charles Town, WV 25414  show contact info     [#6948183]",39.3012,-77.8425,wv
339591,https://martinsburg.craigslist.org/apa/d/martinsburg-300-off-decembers-rent/7040201987.html,eastern panhandle,869,apartment,981,2,1.0,1,1,1,0,0,0,w/d hookups,detached garage,https://images.craigslist.org/00c0c_db632imDxBV_600x450.jpg,"Award Winning Garden Style Apartments in Martinsburg, WV Now offering 2 & 3 bedroom apartments!  Features: Central Air Conditioning â Energy Saving Appliances â Breakfast Bar â Linen Closet â Washer and Dryer Hookup â Full Size Garage â Cable Ready â Vinyl Plank Flooring â Smoke Alarms â Garbage Disposal â Large Pantry  Community Amenities: Full Time Maintenance â Clubhouse â Handicap Accessible Units â Trash Pick Up â Playground â Dog Park   Pet Policy: We welcome your furry family members, however breed restrictions may apply.  Income Requirements: Income restrictions may apply.  Our office hours are Monday-Friday 9:00AM-5:00PM  Equal Housing Opportunity",39.4852,-77.8954,wv
339592,https://martinsburg.craigslist.org/apa/d/kearneysville-large-6-bedroom-6000sq/7040181986.html,eastern panhandle,2850,house,5500,6,3.5,0,1,1,0,0,0,,attached garage,https://images.craigslist.org/00202_9gt1No8qnFD_600x450.jpg,Large 6 Bedroom 3.5 Bath 3 Level Home on 5 Acres.  Available for Rent,39.321999999999996,-77.9588,wv
339593,https://martinsburg.craigslist.org/apa/d/martinsburg-pet-friendly-public/7040172682.html,eastern panhandle,1100,apartment,1448,2,2.0,1,1,1,0,0,0,w/d in unit,,https://images.craigslist.org/00I0I_isxh5XdYgdI_600x450.jpg,"VIEW OUR WEBSITE:  https://www.lindenatmartinsburg.com/floorplans.aspx  Call us today and start living the lifestyle you've been looking for! Pheasant Run is a pet friendly community with all of the features you and your pet need to feel right at home. Call or visit us today!  This two bedroom two bathroom apartment features a fully equipped kitchen. This unit also features an entry closet, and a washer/dryer. The master bedroom features dual closets and an ensuite bathroom!   Linden at Martinsburg, managed by Gates Hudson 1100 Myna Court Martinsburg, WV 25401  show contact info     [#6946408]",39.4734,-77.946,wv
339594,https://martinsburg.craigslist.org/apa/d/ranson-business-center-perfect-location/7040166599.html,eastern panhandle,1399,apartment,1048,2,2.0,1,1,1,0,0,0,w/d in unit,,https://images.craigslist.org/00404_4ZNkjEl1PmH_600x450.jpg,"Jefferson Crossing, managed by Gates Hudson 55 Pimlico Dr Charles Town, WV 25414  show contact info   VIEW OUR WEBSITE:  http://www.jeffersoncrossingapts.com/floorplans.aspx  Residences at Jefferson Crossing offers 1 to 3 bedroom apartments ranging in size from 760 to 1136 sq.ft.   Contemporary two bedroom apartment featuring two baths, wood-style floors and in-home laundry.      [#6947140]",39.3012,-77.8425,wv
339595,https://martinsburg.craigslist.org/apa/d/martinsburg-pets-welcome-near-shops-and/7040056424.html,eastern panhandle,1125,apartment,1485,2,2.5,1,1,1,0,0,0,w/d in unit,,https://images.craigslist.org/00s0s_ePDdFd5FMW5_600x450.jpg,"Lease today at Pheasant Run. We feature comfortable living with the extras you desire. Contact us today!  This two bedroom two bathroom two story apartment features a fully equipped kitchen, entry closet, washer/dryer, half bath, and a deck on the main level. The two bedrooms are located upstairs with ensuite bathrooms.    Linden at Martinsburg, managed by Gates Hudson 1100 Myna Court Martinsburg, WV 25401  show contact info   VIEW OUR WEBSITE:  https://www.lindenatmartinsburg.com/floorplans.aspx    [#6942773]",39.4734,-77.946,wv
339596,https://martinsburg.craigslist.org/apa/d/hagerstown-lots-of-room-to-call-your/7040055143.html,eastern panhandle,948,apartment,1000,2,1.0,1,1,1,0,0,0,w/d hookups,off-street parking,https://images.craigslist.org/00D0D_44q7w7LadE3_600x450.jpg,"Woodbridge - Brandywine 11512 Selema Dr Hagerstown, MD 21742  show contact info   Unit Information: 2 bedroom 1 bath | Size: 1000 sq ft |  Rent: $948 - $1021 Unit Includes:* Hardwood Flooring in Select Units* Patio / Balcony* Vaulted Ceiling in Select Units* Refrigerator* Wood burning fireplace in Select Units* Additional Hallway Closet* Dishwasher* Oversized One Car Garage in Select Units* Full-Size Washer/Dryer hookups Lease Terms Available: 3-Month, 4-Month, 5-Month, 6-Month, 7-Month, 8-Month, 9-Month, 10-Month, 11-Month, 12-Month  Property Amenities: * Clubhouse* Near Public Transit* Playground* Community web site* In-Building Laundry* BBQ / Picnic Area* On-site management* Fitness Center* Pet Friendly* Pool* Online Payment Options* Accepts Credit Card Payments* On-site maintenance* Laundry facilities on-site* Automatic Payments Available* 24hr. Emergency maintenance* TV & phone wiring-major rooms* Short-term leases availableProperty Description: Welcome to Brandywine Woodbridge Apartments and Townhomes. A Pet Friendly Community offering Outstanding Service and Easy Living!  Website: https://woodbridgebrandywine.theapartmentgallery.com/Call us today!  show contact info   Professionally managed by Apartment GalleryEQUAL HOUSING OPPORTUNITY",39.6573,-77.6921,wv
339597,https://martinsburg.craigslist.org/apa/d/ranson-perfect-location-available/7040025678.html,eastern panhandle,1239,apartment,760,1,1.0,1,1,1,0,0,0,w/d in unit,,https://images.craigslist.org/00J0J_5SIQnnzEb1o_600x450.jpg,"VIEW OUR WEBSITE:  http://www.jeffersoncrossingapts.com/floorplans.aspx  Our residents love living here!  Bright and spacious one bedroom apartment with wood-style floors, separate dining space and in-home laundry.    Jefferson Crossing, managed by Gates Hudson 55 Pimlico Dr Charles Town, WV 25414  show contact info   Apartment Features * Furnished Options Available, Call for Pricing * Pre-wired for internet and cable * Roommate Friendly Floor Plan * Air Conditioning * Stainless Steel Appliances * Refrigerator * Electric Stove * Full sized Washer and Dryer in unit * Dishwasher * Microwave * Walk-in Closet * Central Heat and Air * Granite Countertops * Wood-Like Floors * Disposal    [#6946125]",39.3012,-77.8425,wv
339598,https://martinsburg.craigslist.org/apa/d/martinsburg-3b1b-duplex-rental-welcome/7040015344.html,eastern panhandle,925,duplex,1090,3,1.0,0,0,0,0,0,0,w/d hookups,off-street parking,https://images.craigslist.org/01515_lhPcHYOAbGI_600x450.jpg,"3 bedroom, 1 bath completely renovated duplex has 1,100 square feet and is convenient to Routes 11, 9, & Interstate 81. Fenced rear yard and back porch. Freshly painted, new flooring, remodeled bathroom and kitchen. Credit, criminal background check, references & rental insurance required. Absolutely no smoking in home. Electric baseboard heat. Owner pays trash. Tenant responsible for water /sewer,and electric.  Visit our website takemehomerentals.com for more information",39.4567,-77.9727,wv
339599,https://martinsburg.craigslist.org/apa/d/martinsburg-the-best-place-to-live-in/7039997336.html,eastern panhandle,1314,apartment,1089,2,2.0,1,1,1,0,0,0,w/d in unit,,https://images.craigslist.org/00606_6TqEtF1DXd7_600x450.jpg,"You will enjoy our community's beautiful landscaping, designer clubhouse with fireplace, sparkling swimming pool, and fitness center.  Bright and spacious 2bedroom/2 bath apartment with high ceilings, extra storage and private balcony.  Visit our website at: http://www.leetraceapartments.com/floorplans.aspx http://www.leetraceapartments.com Lee Trace, managed by Gates Hudson 15000 Hood Cir Martinsburg, WV 25403  show contact info  [#6942632]",39.4607,-77.9945,wv
339600,https://martinsburg.craigslist.org/apa/d/martinsburg-check-out-the-best-place-to/7039995894.html,eastern panhandle,1284,apartment,1089,2,2.0,1,1,1,0,0,0,w/d in unit,,https://images.craigslist.org/00p0p_7mwOUAVyiiY_600x450.jpg,"You will enjoy our community's beautiful landscaping, designer clubhouse with fireplace, sparkling swimming pool, and fitness center.  Bright and spacious 2bedroom/2 bath apartment with cathedral ceilings, extra storage and private balcony.  Visit our website at: http://www.leetraceapartments.com/floorplans.aspx http://www.leetraceapartments.com Lee Trace, managed by Gates Hudson 15000 Hood Cir Martinsburg, WV 25403  show contact info  [#6946488]",39.4607,-77.9945,wv
339601,https://martinsburg.craigslist.org/apa/d/hagerstown-make-the-smart-choice-lease/7039979754.html,eastern panhandle,894,apartment,854,2,1.0,1,1,1,0,0,0,laundry in bldg,off-street parking,https://images.craigslist.org/00D0D_97c7fSoEC3N_600x450.jpg,"Hyde Park Apartments is an environment distinguished from the rest. You can enjoy the advantages of a neighborhood with the beauty, spaciousness, and seclusion of country living. Hyde Park offers a quiet atmosphere with easy accessibility to I-70 and I-81 and minutes from downtown Hagerstown and Frederick. We offer spacious 1, 2 and 3 bedroom apartment homes each fully equipped with a galley style kitchen including dishwasher. Professionally managed by The Apartment Gallery we provide easy living, on-site management and maintenance teams providing outstanding customer service and 24-hour emergency maintenance. We also offer residents with special services such as fax, copy, and package service. Other convenient community features include; automatic rent payment withdrawal service, refer a friend program, online maintenance requests, and online payments!  Apartment Features: * Extra Closets in Hallway * Additional Den (in select units) * Central Air Conditioning * Dishwasher * Ceiling Fan (in select units) * Cable Ready * Separate Dining Room  Community Features: * High Speed Internet Available  * 24-Hour Emergency Maintenance * Laundry Facilities in Every Building * Pet Friendly * Fenced-In Dog Play Area * Close to Interstates * Off-Street Parking * Playground * Disability Access * On-Site Management * BBQ/Picnic Areas  At Hyde Park Apartments, we know your pets are family, that's why we are proud to be PET FRIENDLY! (We welcome 2 pets per apartment home. Breed restrictions apply.)  *** Call Rachel Today at  show contact info  to Schedule Your Showing! ***  Hyde Park Apartments 1426 Kensington Drive Hagerstown, MD 21742  show contact info  Monday to Friday 9:00am to 5:30pm Saturday 10:00am to 2:00pm (by appointment)  Professionally Managed by The Apartment Gallery https://hydepark.theapartmentgallery.com/ ** Price listed based on 12-month term. Prices and availability subject to change without notice. Move in date listed too soon? Request a different move in date! We also offer 3-12 month lease terms! **",39.6573,-77.6921,wv
339602,https://martinsburg.craigslist.org/apa/d/ranson-granite-countertops-visit-your/7039585797.html,eastern panhandle,1504,apartment,1136,3,2.0,1,1,1,0,0,0,w/d in unit,,https://images.craigslist.org/00B0B_hqTPhZnw9zL_600x450.jpg,"Steps from your door at Residences at Jefferson Crossing, you'll find many amenities to complement your lifestyle.  Beautiful three bedroom apartment featuring two baths, full sized washer and dryer and chef inspired kitchen.   Jefferson Crossing, managed by Gates Hudson 55 Pimlico Dr Charles Town, WV 25414  show contact info   VIEW OUR WEBSITE:  http://www.jeffersoncrossingapts.com/floorplans.aspx  Apartment Features * Central Heat and Air * Electric Stove * Stainless Steel Appliances * Full sized Washer and Dryer in unit * Walk-in Closet * Refrigerator * Wood-Like Floors * Microwave * Air Conditioning * Disposal * Pre-wired for internet and cable * Granite Countertops * Furnished Options Available, Call for Pricing * Roommate Friendly Floor Plan * Dishwasher    [#6944469]",39.3012,-77.8425,wv
339604,https://martinsburg.craigslist.org/apa/d/ranson-leasing-now-come-look-and-lease/7039478328.html,eastern panhandle,1399,apartment,1048,2,2.0,1,1,1,0,0,0,w/d in unit,,https://images.craigslist.org/00J0J_5SIQnnzEb1o_600x450.jpg,"VIEW OUR WEBSITE:  http://www.jeffersoncrossingapts.com/floorplans.aspx  Our beautiful property offers you quality living an dmakes you feel at home.  Contemporary two bedroom apartment featuring two baths, wood-style floors and in-home laundry.    Jefferson Crossing, managed by Gates Hudson 55 Pimlico Dr Charles Town, WV 25414  show contact info   Monday 8:30am - 5:30pm Tuesday 8:30am - 5:30pm Wednesday 8:30am - 5:30pm Thursday 8:30am - 5:30pm Friday 8:30am - 5:30pm Saturday 8:30am - 5:30pm Sunday 11:00am - 5:00pm  Apartment Features * Wood-Like Floors * Granite Countertops * Refrigerator * Full sized Washer and Dryer in unit * Pre-wired for internet and cable * Stainless Steel Appliances * Central Heat and Air * Microwave * Electric Stove * Disposal * Air Conditioning * Walk-in Closet * Roommate Friendly Floor Plan * Dishwasher * Furnished Options Available, Call for Pricing    Community Features * Community Lounge * Playground * Swimming Pool * Short Term Lease Available * Liability Insurance is Required * Package Acceptance * Professionally Managed * Corporate Housing * $0 deposit! Terms & conditions apply * Minutes from Restaurants, Shopping, and Much More * Credit Cards Accepted * Fitness Studio * Our prices can change daily, price listed is based on today's availability. Call for details. * After-Hours Emergency Maintenance  [#6943517]",39.3012,-77.8425,wv
339605,https://martinsburg.craigslist.org/apa/d/hagerstown-gorgeous-1400-sq-ft-3-bed-2/7039434852.html,eastern panhandle,1181,townhouse,1400,3,2.5,1,1,1,0,0,0,w/d hookups,off-street parking,https://images.craigslist.org/00808_cRAduUvWpH6_600x450.jpg,"Woodbridge - Brandywine 11512 Selema Dr Hagerstown, MD 21742  show contact info   Unit Information: 3 bedroom 2 bath | Size: 1400 sq ft |  Rent: $1181 - $1332 Unit Includes:_ Separate Dining Room in Select Units_ Finished Basement in Select Units_ Additional Den in Select Units_ Ceiling Fan_ Family Room in Select Units_ Additional Hallway Closet_ Separate utility room_ Hardwood Flooring in Select Units_ Entry closet Lease Terms Available: 3-Month, 4-Month, 5-Month, 6-Month, 7-Month, 8-Month, 9-Month, 10-Month, 11-Month, 12-Month  Property Amenities: _ Near Public Transit_ Community web site_ Fitness Center_ BBQ / Picnic Area_ Clubhouse_ Pet Friendly_ On-site management_ Playground_ In-Building Laundry_ Pool_ Short-term leases available_ TV & phone wiring-major rooms_ Accepts Credit Card Payments_ 24hr. Emergency maintenance_ Laundry facilities on-site_ On-site maintenance_ Online Payment Options_ Automatic Payments AvailableProperty Description: Welcome to Brandywine Woodbridge Apartments and Townhomes. We offer over-sized three bedroom apartment and townhomes to suit your lifestyle. These apartments and townhomes offer features for comfort and class with walk in closets, all electric kitchens, washer and dryer connections in every apartment or townhome. If space is what you need then look no further. Our spacious homes have more than 11 different floor plans with optional features such as dens, garages, finished recreation areas, and private patio or balcony areas.  Website: https://woodbridgebrandywine.theapartmentgallery.com/Call us today!  show contact info   Professionally managed by Apartment GalleryEQUAL HOUSING OPPORTUNITY",39.6573,-77.6921,wv
339606,https://martinsburg.craigslist.org/apa/d/ranson-ground-floor-1-bedroom-lease/7039394033.html,eastern panhandle,1260,apartment,760,1,1.0,1,1,1,0,0,0,w/d in unit,,https://images.craigslist.org/00B0B_hqTPhZnw9zL_600x450.jpg,"VIEW OUR WEBSITE:  http://www.jeffersoncrossingapts.com/floorplans.aspx  Discover your new home at Residences at Jefferson Crossing.  Bright and spacious one bedroom apartment with wood-style floors, separate dining space and in-home laundry.    Jefferson Crossing, managed by Gates Hudson 55 Pimlico Dr Charles Town, WV 25414  show contact info   Monday 8:30am - 5:30pm Tuesday 8:30am - 5:30pm Wednesday 8:30am - 5:30pm Thursday 8:30am - 5:30pm Friday 8:30am - 5:30pm Saturday 8:30am - 5:30pm Sunday 11:00am - 5:00pm    [#6940613]",39.3012,-77.8425,wv
339607,https://martinsburg.craigslist.org/apa/d/martinsburg-perfect-rental-duplex/7039391336.html,eastern panhandle,925,duplex,1090,3,1.0,0,0,0,0,0,0,w/d hookups,off-street parking,https://images.craigslist.org/00I0I_DK64soAV2A_600x450.jpg,"3 bedroom, 1 bath completely renovated duplex has 1,100 square feet and is convenient to Routes 11, 9, & Interstate 81. Fenced rear yard and back porch. Freshly painted, new flooring, remodeled bathroom and kitchen. Credit, criminal background check, references & rental insurance required. Absolutely no smoking in home. Electric baseboard heat. Owner pays trash. Tenant responsible for water /sewer,and electric.  Visit our website takemehomerentals.com for more information",39.4567,-77.9727,wv
339608,https://martinsburg.craigslist.org/apa/d/ranson-available-lease-now/7039368835.html,eastern panhandle,1399,apartment,1048,2,2.0,1,1,1,0,0,0,w/d in unit,,https://images.craigslist.org/00U0U_l8rxIgdhVKf_600x450.jpg,"Our residents love living here!  Contemporary two bedroom apartment featuring two baths, wood-style floors and in-home laundry.    VIEW OUR WEBSITE:  http://www.jeffersoncrossingapts.com/floorplans.aspx  Jefferson Crossing, managed by Gates Hudson 55 Pimlico Dr Charles Town, WV 25414  show contact info     [#6940921]",39.3012,-77.8425,wv
339609,https://martinsburg.craigslist.org/apa/d/hagerstown-looking-to-move-today/7039346377.html,eastern panhandle,894,apartment,854,2,1.0,1,1,1,0,0,0,laundry in bldg,off-street parking,https://images.craigslist.org/00y0y_702pvK8Z6jL_600x450.jpg,"Hyde Park Apartments is conveniently located in a quiet and well-kept residential community minutes from Interstate 70, historic Hagerstown landmarks, outstanding health care, mall and outlet shopping, dining and activities!  Apartment Features: * Large Closets * Additional Den (in select units) * Central Air Conditioning * Dishwasher * Nickle Lighting * Oak Cabinets * Separate Dining Room * Online Bill Pay * Refer-A-Friend Program  Community Features: * High Speed Internet Available  * 24-Hour Emergency Maintenance * Laundry Facilities in Every Building * Pet Friendly * Fenced-In Dog Play Area * Close to Interstates * Off-Street Parking * Playground * On-Site Management  At Hyde Park Apartments, we know your pets are family, that's why we are proud to be PET FRIENDLY! (Two pet limit. No maximum weight limit. Some breed restrictions apply.)  *** Call Rachel Today at  show contact info  to Schedule Your Showing! ***  Hyde Park Apartments 1426 Kensington Drive Hagerstown, MD 21742  show contact info  Monday to Friday 9:00am to 5:30pm Saturday 10:00am to 2:00pm (by appointment)  Professionally Managed by The Apartment Gallery https://hydepark.theapartmentgallery.com/ *** Price listed based on 12-month term. Prices and availability subject to change without notice. Move in date listed too soon? Request a different move in date! We also offer 3-12 month lease terms! ***",39.6573,-77.6921,wv
339610,https://martinsburg.craigslist.org/apa/d/ranson-available-now-apply-online/7039348216.html,eastern panhandle,1504,apartment,1136,3,2.0,1,1,1,0,0,0,w/d in unit,,https://images.craigslist.org/00404_4ZNkjEl1PmH_600x450.jpg,"VIEW OUR WEBSITE:  http://www.jeffersoncrossingapts.com/floorplans.aspx  Jefferson Crossing, managed by Gates Hudson 55 Pimlico Dr Charles Town, WV 25414  show contact info   Residences at Jefferson Crossing offers 1 to 3 bedroom apartments ranging in size from 760 to 1136 sq.ft.   Beautiful three bedroom apartment featuring two baths, full sized washer and dryer and chef inspired kitchen.   Apartment Features * Central Heat and Air * Granite Countertops * Full sized Washer and Dryer in unit * Pre-wired for internet and cable * Electric Stove * Disposal * Walk-in Closet * Furnished Options Available, Call for Pricing * Wood-Like Floors * Roommate Friendly Floor Plan * Air Conditioning * Microwave * Dishwasher * Stainless Steel Appliances * Refrigerator    Community Features * After-Hours Emergency Maintenance * Community Lounge * Professionally Managed * Credit Cards Accepted * Corporate Housing * Package Acceptance * Playground * Liability Insurance is Required * Fitness Studio * Minutes from Restaurants, Shopping, and Much More * Swimming Pool * $0 deposit! Terms & conditions apply * Short Term Lease Available * Our prices can change daily, price listed is based on today's availability. Call for details.  [#6941356]",39.3012,-77.8425,wv
339611,https://martinsburg.craigslist.org/apa/d/ranson-dishwasher-remarkable-amenities/7039347692.html,eastern panhandle,1239,apartment,760,1,1.0,1,1,1,0,0,0,w/d in unit,,https://images.craigslist.org/00w0w_9jK18gGwmeS_600x450.jpg,"Jefferson Crossing, managed by Gates Hudson 55 Pimlico Dr Charles Town, WV 25414  show contact info   Residences at Jefferson Crossing is pet friendly, welcoming both cats and dogs.   Bright and spacious one bedroom apartment with wood-style floors, separate dining space and in-home laundry.    VIEW OUR WEBSITE:  http://www.jeffersoncrossingapts.com/floorplans.aspx  Monday 8:30am - 5:30pm Tuesday 8:30am - 5:30pm Wednesday 8:30am - 5:30pm Thursday 8:30am - 5:30pm Friday 8:30am - 5:30pm Saturday 8:30am - 5:30pm Sunday 11:00am - 5:00pm    [#6942529]",39.3012,-77.8425,wv
339612,https://martinsburg.craigslist.org/apa/d/charles-town-3-bed-room-2-full-bath/7038580367.html,eastern panhandle,1450,duplex,1200,3,2.0,0,1,1,0,0,0,w/d in unit,street parking,https://images.craigslist.org/00k0k_dX2UvooKsw6_600x450.jpg,"3 BED ROOM - 2 FULL BATH - DUPLEX - QUIET NEIGHBOR HOOD - WASHER AND DRYER - NEW PAINT  - NEW FLOORING - NEW FIXTURES - NICE 2 LEVEL HOUSE FRESH - GREAT DEAL WITH  ALL UTILITIES INCLUDED !!!!  $1,450.00 BIG YARD WITH OWN PRIVATE PARKING",39.2771,-77.8563,wv
339613,https://martinsburg.craigslist.org/apa/d/ranson-come-look-and-lease-convenient/7038482002.html,eastern panhandle,1504,apartment,1136,3,2.0,1,1,1,0,0,0,w/d in unit,,https://images.craigslist.org/00U0U_l8rxIgdhVKf_600x450.jpg,"Jefferson Crossing, managed by Gates Hudson 55 Pimlico Dr Charles Town, WV 25414  show contact info   Our beautiful property offers you quality living an dmakes you feel at home.  Beautiful three bedroom apartment featuring two baths, full sized washer and dryer and chef inspired kitchen.   VIEW OUR WEBSITE:  http://www.jeffersoncrossingapts.com/floorplans.aspx  Monday 8:30am - 5:30pm Tuesday 8:30am - 5:30pm Wednesday 8:30am - 5:30pm Thursday 8:30am - 5:30pm Friday 8:30am - 5:30pm Saturday 8:30am - 5:30pm Sunday 11:00am - 5:00pm  Apartment Features * Central Heat and Air * Air Conditioning * Refrigerator * Full sized Washer and Dryer in unit * Dishwasher * Stainless Steel Appliances * Microwave * Pre-wired for internet and cable * Wood-Like Floors * Granite Countertops * Roommate Friendly Floor Plan * Disposal * Walk-in Closet * Furnished Options Available, Call for Pricing * Electric Stove    Community Features * Liability Insurance is Required * Corporate Housing * Package Acceptance * Short Term Lease Available * After-Hours Emergency Maintenance * Swimming Pool * Fitness Studio * Professionally Managed * Credit Cards Accepted * $0 deposit! Terms & conditions apply * Minutes from Restaurants, Shopping, and Much More * Our prices can change daily, price listed is based on today's availability. Call for details. * Community Lounge * Playground  [#6939310]",39.3012,-77.8425,wv
339614,https://martinsburg.craigslist.org/apa/d/ranson-lease-today-remarkable-amenities/7038443421.html,eastern panhandle,1389,apartment,1048,2,2.0,1,1,1,0,0,0,w/d in unit,,https://images.craigslist.org/00J0J_5SIQnnzEb1o_600x450.jpg,"Residences at Jefferson Crossing is pet friendly, welcoming both cats and dogs.   Contemporary two bedroom apartment featuring two baths, wood-style floors and in-home laundry.    VIEW OUR WEBSITE:  http://www.jeffersoncrossingapts.com/floorplans.aspx  Jefferson Crossing, managed by Gates Hudson 55 Pimlico Dr Charles Town, WV 25414  show contact info   Monday 8:30am - 5:30pm Tuesday 8:30am - 5:30pm Wednesday 8:30am - 5:30pm Thursday 8:30am - 5:30pm Friday 8:30am - 5:30pm Saturday 8:30am - 5:30pm Sunday 11:00am - 5:00pm  Apartment Features * Microwave * Air Conditioning * Pre-wired for internet and cable * Dishwasher * Furnished Options Available, Call for Pricing * Central Heat and Air * Granite Countertops * Refrigerator * Full sized Washer and Dryer in unit * Electric Stove * Walk-in Closet * Stainless Steel Appliances * Roommate Friendly Floor Plan * Disposal * Wood-Like Floors    Community Features * Credit Cards Accepted * Our prices can change daily, price listed is based on today's availability. Call for details. * Community Lounge * Corporate Housing * Minutes from Restaurants, Shopping, and Much More * $0 deposit! Terms & conditions apply * Fitness Studio * Package Acceptance * Professionally Managed * Playground * Short Term Lease Available * Swimming Pool * Liability Insurance is Required * After-Hours Emergency Maintenance  [#6938580]",39.3012,-77.8425,wv
339615,https://martinsburg.craigslist.org/apa/d/hagerstown-youll-love-our-amazing/7037734659.html,eastern panhandle,1123,apartment,1490,3,2.0,1,1,1,0,0,0,w/d hookups,off-street parking,https://images.craigslist.org/00i0i_aCLsQND4Eiw_600x450.jpg,"Woodbridge - Brandywine 11512 Selema Dr Hagerstown, MD 21742  show contact info   Unit Information: 3 bedroom 2 bath | Size: 1490 sq ft |  Rent: $1123 - $1236 Unit Includes:- Cable Ready- Hardwood Flooring in Select Units- Air Conditioning- Additional Hallway Closet- Separate utility room- Finished Basement in Select Units- Vaulted Ceiling in Select Units- Range- Eat-In Kitchen Lease Terms Available: 3-Month, 4-Month, 5-Month, 6-Month, 7-Month, 8-Month, 9-Month, 10-Month, 11-Month, 12-Month  Property Amenities: - BBQ / Picnic Area- Near Public Transit- Community web site- Playground- In-Building Laundry- Clubhouse- Pet Friendly- On-site management- Fitness Center- Pool- Automatic Payments Available- On-site maintenance- Accepts Credit Card Payments- Online Payment Options- 24hr. Emergency maintenance- Laundry facilities on-site- TV & phone wiring-major rooms- Short-term leases availableProperty Description: Welcome to Brandywine Woodbridge Apartments and Townhomes. A Pet Friendly Community offering Outstanding Service and Easy Living!  Website: https://woodbridgebrandywine.theapartmentgallery.com/Call us today!  show contact info   Professionally managed by Apartment GalleryEQUAL HOUSING OPPORTUNITY",39.6573,-77.6921,wv
339616,https://martinsburg.craigslist.org/apa/d/hagerstown-discover-the-best-of-garden/7038425044.html,eastern panhandle,958,apartment,921,2,2.0,1,1,1,0,0,0,w/d hookups,off-street parking,https://images.craigslist.org/01212_izgxdEOiB8W_600x450.jpg,"Woodbridge - BrandywineRENT: $960 - $998 / MONTH SIZE: 921 sq ft  BEDROOMS: 2 BATHROOMS: 2 LEASE TERMS: 3-Month, 4-Month, 5-Month, 6-Month, 7-Month, 8-Month, 9-Month, 10-Month, 11-Month, 12-Month show contact info UNIT FEATURES:   ..Entry closet..Ceiling Fan..Pantry..Range..Separate Dining Room in Select Units..Oversized One Car Garage in Select Units..Light fixtures upgrades in Select Units..Hardwood Flooring in Select Units..Patio / BalconyWelcome to Brandywine Woodbridge Apartments and Townhomes. We offer over-sized three bedroom apartment and townhomes to suit your lifestyle. These apartments and townhomes offer features for comfort and class with walk in closets, all electric kitchens, washer and dryer connections in every apartment or townhome. If space is what you need then look no further. Our spacious homes have more than 11 different floor plans with optional features such as dens, garages, finished recreation areas, and private patio or balcony areas.PROPERTY FEATURES ..In-Building Laundry..Clubhouse..Community web site..Playground..On-site management..Automatic Payments Available..On-site maintenance..24hr. Emergency maintenance..Laundry facilities on-site..Online Payment Options..Short-term leases available..TV & phone wiring-major rooms..Accepts Credit Card Payments  PET POLICY: We welcome 2 pets per apartment home. There is a $200 non-refundable fee per pet. There is also a $20/month pet rent per pet. Aggressive breeds are prohibited, but please call us for details.VISIT OR CALL US TODAY!  11512 Selema DrHagerstown, MD 21742 show contact info  Website: https://woodbridgebrandywine.theapartmentgallery.com/ EQUAL HOUSING OPPORTUNITY",39.6573,-77.6921,wv
